,id,segment_id,title,caption_segment,sentiment
1064,a8aEaxMOudQ,a8aEaxMOudQ_2,Live at the LP 50th Anniversary Event (set-up),friday and it's historical time and i've got my computers i can create the thumbnail i can schedule it so why not and i hope to be doing quite a few live videos this weekend now this wasn't broadcast on facebook so nobody is watching presently live because you didn't get really a notification hopefully um you can check this out later but i am going to be flipping this camera around so you can see at least the historical display that's here maybe we'll travel around outside so you can see what's going on but that's what's going to,-1
1065,a8aEaxMOudQ,a8aEaxMOudQ_3,Live at the LP 50th Anniversary Event (set-up),be occupying my attention this weekend along with getting ready for an lmc meeting and everything i always come fully prepared to be working the whole time you can see what a good job my husband did on coloring my hair last time you saw it it was faded af all right let's flip this thing around so you can see what is here i'm online live on youtube so unless you want to be on the video so i'm going to be flipping this around so you can see the things that are here in the historical display and,-1
1066,a8aEaxMOudQ,a8aEaxMOudQ_4,Live at the LP 50th Anniversary Event (set-up),people are just wandering around not not wanting to be youtube stars right so let me flip this around okay so it's in like a little back room it was supposed to be in a tent it didn't work out because there wasn't walls on the side of the tent but here we have a display of all these wonderful old press releases these are going to be subjects of future lp history we're going to go through these episodes but you can kind of see you know we used to put out press releases every day and i loved,-1
1067,a8aEaxMOudQ,a8aEaxMOudQ_5,Live at the LP 50th Anniversary Event (set-up),them look at this one flag burning amendment would turn u.s flag into a quasi-religious symbol that's what i've been saying for a while so i brought some historical t-shirts for people to take a look at just miscellaneous things but there's also our collection of let me turn this this way you know we have books with collections of various bumper stickers i have several here,-1
1068,8idz6DwHFd0,8idz6DwHFd0_1,Way to go Hogarth in demeaning that 47 members got unjustly expelled from MA,wrong i'm back i checked my emails again and i guess i was a profit when i said that just when i don't think the lnc could go lower they go lower so susan hogarth susan hogarth my goodness so she starts an lnc thread and the topic of the thread is fantastic what she's suggesting doing i have done i do in colorado she's suggesting calling um new members to the national party and thanking them wonderful idea we do that in colorado but she goes one reason why it's so rewarding is that most of these new members,-1
1069,8idz6DwHFd0,8idz6DwHFd0_2,Way to go Hogarth in demeaning that 47 members got unjustly expelled from MA,don't care about the drama du jour you know susan people getting expelled from their state party is a bit more than the drama du jour it must be easy for you who are not expelled and who you know self-righteously when you're one of the rudest people on the lnc to vote to fraudulently remove the dually elected secretary but what a position a privilege when you're not being expelled from your state party to just blithely hand wave what's going on with these members whose rights are getting violated as the drama du jour i hope one day,-1
1070,8idz6DwHFd0,8idz6DwHFd0_3,Way to go Hogarth in demeaning that 47 members got unjustly expelled from MA,when you're in crisis when somebody does something really wrong to you that you don't get to see someone in a position of power hand wave away your crisis i hope that doesn't happen to you how dare you but this is the attitude that so many members of the lnc have to the problems that are going on in affiliates it's just the drama du jour do you even know how you sound and look to the average member you haven't been on the lnc long enough to be that freaking clueless have you my god the real problems,1
1071,8idz6DwHFd0,8idz6DwHFd0_4,Way to go Hogarth in demeaning that 47 members got unjustly expelled from MA,in this party are not mere drama susan they are real real problems that affect real flesh and blood people with real feelings they're not the mere drama du jour you ought to be ashamed absolutely ashamed of yourself but on to the topic of your email thread yes every lmc member do thank you calls there's nothing better in this world than a thank you but also don't hand wave away the real problems in this party it's just mere drama you'll never solve it that way and you aren't showing oh dignity and respect oh no susan would,1
1072,8idz6DwHFd0,8idz6DwHFd0_5,Way to go Hogarth in demeaning that 47 members got unjustly expelled from MA,have just broke the speech code because hand waving away drama du jour isn't treating the members with real concerns with dignity and respect but i know rules for me not for thee,-1
1073,6NYS8QYgwb0,6NYS8QYgwb0_1,"Quick chat, no show tonight - going to LP meeting",oh okay just wanted to make sure i have my new phone you could thank wayne for the new phone um let me use your thing okay you're on say um we're all thinking wayne for the new phone wayne look up okay just so we're thanking you for the new phone that's my phone but i'll never be able to use it yeah okay see that was a rare wayne appearance on pink flame of liberty um we're out in loveland now um did uh our servers here the water mountain's mine okay and um so i did another,-1
1074,6NYS8QYgwb0,6NYS8QYgwb0_2,"Quick chat, no show tonight - going to LP meeting",show on um the radio station and we just saw on facebook that there was an lp meeting and a northern colorado lp meeting that we didn't even know about so we decided to go to that since we were only about 20 minutes away so we are waiting to go to that meeting so no live tonight i had all kinds of things scheduled maybe tomorrow there'll be three shows because here's the three things i got planned ballot access update uh aaron adams in her lies john phillips in his lies so i've already got all my thumbnails,1
1075,6NYS8QYgwb0,6NYS8QYgwb0_3,"Quick chat, no show tonight - going to LP meeting",prepared i spend more times on the thumbnails sometimes than i do on the show so we will do those tomorrow and um i'll let you know what happened with the lp meeting and i can't see chat on here let me see if i can figure this out i'm on the new phone again okay no the chat came up the speaker of the ducks i see you hello shannon um yeah this is weld county they never lock down so i want to show you guys like this fantastic margarita i'm about to consume but hopefully the lp,-1
1076,6NYS8QYgwb0,6NYS8QYgwb0_4,"Quick chat, no show tonight - going to LP meeting",meeting will be good let me flip this around i'm still learning this phone i got an iphone 13 thanks to wayne [Music] okay here is uh we're at this cool just little outdoor thing let me see you know it's just small town usa see [Music] okay so i just wanted to explain why there's no show tonight um because i try to do daily content and um yeah so tomorrow there'll be a bunch of content all right guys i'm gonna get going but i just wanted to let you know what was going on now i can't,-1
1077,6NYS8QYgwb0,6NYS8QYgwb0_5,"Quick chat, no show tonight - going to LP meeting",figure out how to how to end this stream so didn't want to put my finger in front of the phone okay everyone says the quality of the video is great and this is the front-facing camera which is supposed to be the same quality i don't know this this phone is so fancy and there's no button i'm like so boomer going oh i want a button all right let me figure out how to end this and i will see you guys tomorrow huh that doesn't work how do you end this oh the rhinos is his okay bye bye,-1
1078,3ZcwFWWGy_c,3ZcwFWWGy_c_1,pubg mobile ||  payload mode with zaarayt indian gamer girl,be immoral they pay more huh if you look at you fear Kinte was ?gee a shadow for the community for a stick the corner - unicorn off buddy hey buddy Cassie buddy yeah yeah hey welcome to the show a church elder one go Charlie start got day again,1
1079,zh40OgF6zVk,zh40OgF6zVk_1,Champion League!/ Clan Try Out!/ SEASON 9!//Fortnite Black Night//Live Stream//A Bit of RAGE!,[Music] get started wanker does he control [Music] Oh God mmm I did you know it's like you see free Nobles oh just grab a seat oh yeah no Oh finally shocker skins a [?__?] a colonizer Isaac thinks he's better than me he's not and then he always blames on the FPS he loved high FPS he has a PC yeah we don't play on it what so he gets less than 60 FPS for here now I mean like that bad and they don't even pipe piece you know don't you have like 200 hour 40 FPS I,-1
1080,zh40OgF6zVk,zh40OgF6zVk_2,Champion League!/ Clan Try Out!/ SEASON 9!//Fortnite Black Night//Live Stream//A Bit of RAGE!,hit my shoes guy does go well FBI open following alright I'll bash into it what it literally left the game come back then you left the game I was actually a name alkaline in you got sing and I ever have a sniper [?__?] you now,-1
1081,eoZ1EWj3eSw,eoZ1EWj3eSw_1,??PUBG MOBILE LIVE:   || SUBSCRIBE &amp; JOIN,[Applause] okay Sam to the China China down [Applause] [Applause] [Music] [Music] you,-1
1082,fvDKsp1NMPk,fvDKsp1NMPk_1,The past few days blog,le Lackey and I forgot to turn the voice thing on so very much what happened is I find got a trouble plane on the play structure and the teacher told him go sit down but he sat down and while the teacher was looking he just ditched like dip and um later we will were on the soccer field and and yeah they look we saw in your truck it was she had like a hot dog bun a hot dog it was just the car me my friends were or non stop laughing yes okay okay,-1
1083,1wxLwFld8t0,1wxLwFld8t0_1,??SEASON 17 RANK PUSH ??DONT MISS THE FUN MAKKALEY GET READY FORCE ??PUBG MOBILE LIVE STREAM #MADANISM,watch out [Music] yes [Music] foreign hold on [Applause] [Music] foreign foreign foreign [Music] foreign chances [Music] foreign,-1
1084,q3J8W0sDzFw,q3J8W0sDzFw_1,??SEASON 17 RANK PUSH??DONT MISS THE FUN SAAGA IS BACK ??PUBG MOBILE LIVE STREAM ?? ROAD TO 3K #MADANISM,foreign [Applause] foreign foreign,-1
1085,S4zJbeFuGxM,S4zJbeFuGxM_1,POLITICS: Letting the Market Protect Free Speech and Human Rights,hello thing I want to talk about today is the fact that well I've noticed a similarity not so much the fact that but the similarity I've noticed I noticed that you know when they're we're debating whether people should have to make cakes for gay weddings and the same argument comes up like when Rand Paul's talking about whether you ought to have whether a restaurant ought to be able to prohibit based on race generally with de libertarians and conservatives say is that you know the market will decide the will punish those people they turn away all,1
1086,S4zJbeFuGxM,S4zJbeFuGxM_2,POLITICS: Letting the Market Protect Free Speech and Human Rights,the African Americans are all the game couples they're just hurting their own business right now at the same time what's going on and what the similarity relates to is when these all right people are getting kicked off Twitter they're complaining that these anti-troll technology that people are talking about is aimed at them you know that's the market right that's not a law saying Twitter can't have you guys on there that's the market that's why people notice it's like well they let black lives matter keep going I don't know if that's true or not but their,-1
1087,S4zJbeFuGxM,S4zJbeFuGxM_3,POLITICS: Letting the Market Protect Free Speech and Human Rights,private organization this is why I progresses such as myself believe in actual free speech and I believe we could set up some system where they're carriers and they have to carry what the public puts on them if it's a pump if it's a publicly viewable than their public access rights I would support something like that but generally the side that's complaining about Twitter doesn't support that sort of thing and then they start talking about effective monopolies but then when you want them to help you and antitrust in general they're like the market will always decide,-1
1088,S4zJbeFuGxM,S4zJbeFuGxM_4,POLITICS: Letting the Market Protect Free Speech and Human Rights,those things so which is it you want to force private entities to carry speech that they don't think is in their best interest as a business or not so perfect example of something that will be so simple but people act like that's esoterica whatever you've been saying the good,-1
1089,F-OsObnBqm8,F-OsObnBqm8_1,World Of Tanks ep2:Lets do diss,hi man's cars you see this this island Jimmy does artillery fire I know what I'm decided I don't want to show them what the real map lakay you guys see this oh what's up yeah this dino came here just and of these two babies huh but look at all your burning it's so beautiful this is a Pacific island it's so cool and I'd like to see this and Pacific island look at this oh my god i'm going to that [?__?] volcano right now can I go to the volcano swap for here i'm going to hop,-1
1090,F-OsObnBqm8,F-OsObnBqm8_2,World Of Tanks ep2:Lets do diss,inside [?__?] like a box the jungle the mighty jungle the lion sleeps argosy let's give me excuse me again holy [?__?] what's up with this in the ground me [?__?] take a straighter I think that's normal actually think of actually come on okay I'm in our base right now mates I'm gonna stay back here are you dead no man yeah you guys their wedding by to you at the moment give me I'm gonna get off after this why cuz i want to see why do you want to make the wife something getting bored whoa no,1
1091,F-OsObnBqm8,F-OsObnBqm8_3,World Of Tanks ep2:Lets do diss,more crazy today me no I just up my firm I'm never funny talking with me I understand what doesn't want to be a short video everybody makes anyone yeah we're okay I think okay is this possible a light a light tank shoots me with one bullet and kills them what depends on where the edge could you hit me in the back I saw the built in the natural ending all right i'm gonna mom why would I yeah I'm gonna get off to me well broadcast had no sense a 10 minute long broadcast I hope you,-1
1092,F-OsObnBqm8,F-OsObnBqm8_4,World Of Tanks ep2:Lets do diss,guys liked it everybody I Matthew don't get off yeah I want to talk to you back to the video all right I was gonna ask him some stuff but um I'll see you guys later I'm gonna watch some YouTube I'm bit tired it's a double time it is kicker lessons dark outside like here and I know this was very I mean very very very short video than what I usually do i usually do our videos like an hour long may be boring videos so one was ok i just want to show you guys that map,-1
1093,F-OsObnBqm8,F-OsObnBqm8_5,World Of Tanks ep2:Lets do diss,which is pretty damn sexy this is um this was the Dino king this is my new out rock tell me how you like it guy this is the dino ke if you like this video like it subscribe this was the Dino kink and I will see all of you,-1
1094,EUYjGHpbZP8,EUYjGHpbZP8_1,Southwest Airlines &quot;Adventures&quot; Part 2,now we're for part two for those of you who are here for part one I'm here for it I'm at the airport obviously and two bits of good news so maybe we can be hopeful for today we shall see first bit of good news is that my luggage is in Portland I was supposed to get text updates I was promised text updates but I am I'm just gonna let that go they said it's a new system they don't understand how it's working fine whatever went to the luggage people here who are much calmer than yesterday,-1
1095,EUYjGHpbZP8,EUYjGHpbZP8_2,Southwest Airlines &quot;Adventures&quot; Part 2,and my luggage is sitting in Portland hopefully I will be sitting in Portland at some point today after going to Albuquerque and Las Vegas first but my luggage is in Portland and my wallet I went to the lost and found it was not at the lost and found but while I was at the lost and found I discovered that I was a big dumbass that when you have a hot pink wallet and hot pink bag that sometimes the hot pink wallet gets camouflaged at the bottom of the hot pink bag like a army person in,1
1096,EUYjGHpbZP8,EUYjGHpbZP8_3,Southwest Airlines &quot;Adventures&quot; Part 2,the forest so my wallet wasn't lost it was just hiding in the bottom of a hot pink bag because it's a hot pink wallet so I have that so that is part two we're gonna go through TSA next I'll let you know if I actually get on this flight to Albuquerque but this is part two you could probably expect about six parts to this today and hopefully hopefully the last part will be 10 pm tonight with me and my baggage in Portland,-1
1097,fZJ4hMo-bnE,fZJ4hMo-bnE_1,Trial fusion:MY BODY,with the video earlier but I just I just had to do like I don't even know how this happened really don't know oh okay that's really all I wanted oh wow,-1
1098,0IW7fNvZh-o,0IW7fNvZh-o_1,My Southwest Airlines &quot; Adventures&quot; Part 4,okay how many parts is this going to be immediately after the last part I get a text and the text is that my flight's been delayed again I need another margarita and obviously that means then I would not make my connecting flight and Albuquerque so my happy ass gets on the phone to Southwest and they found me a direct flight to Portland from Denver why they didn't find that flight yesterday I don't know I can guess though people probably canceled whatever but allegedly there's a direct flight tonight leaving at 8 15 which means my happy,-1
1099,0IW7fNvZh-o,0IW7fNvZh-o_2,My Southwest Airlines &quot; Adventures&quot; Part 4,ass has to sit in the airport again for five hours like I did yesterday if they cancel this flight if it's delayed fine I won't be happy but fine because it's a direct flight and I'm not counting on any connecting flights but if it's canceled they need to give me flights for like free for a year or something like this is unboxing real and something I noticed it's ever since they added Colorado Springs as one of their spots in Colorado it's been problems and the flight that keeps getting delayed is going to Colorado Springs first,-1
1100,0IW7fNvZh-o,0IW7fNvZh-o_3,My Southwest Airlines &quot; Adventures&quot; Part 4,that just always seems to be the problem it's  Colorado Springs I don't know what's going on with you people in Springs but you need to cut it out but anyway allegedly I'm leaving at 8 15. Denver time on a direct flight to Portland to still get there at 10. I've been in the airport now since noon so forget about saying five hours that's five more hours now I will have been here over eight hours and I still don't really know where my luggage is I'm gonna be drinking a lot of margaritas and finishing the,1
1101,0IW7fNvZh-o,0IW7fNvZh-o_4,My Southwest Airlines &quot; Adventures&quot; Part 4,secretary's manual hopefully the quality of it won't reflect then I'm drinking a lot of margaritas but I didn't even think I'd be doing another update but we shall see I'll let you know as time goes on but that's where we're at now Southwest has been a comedy Bears they did give me a voucher I'm glad for that I'm thankful for that but I'm not so sure it's making up for all of this but at least it's something and yesterday I had nothing so all right see in part six,-1
1102,__RkZBQZyjA,__RkZBQZyjA_1,I have been a very bad girl and am now in Pennsylvania,airport i slept in the airport so that's why i'm looking a little worse for wear and why there's terrible elevator music in the background and i'm freezing i don't know why use the colorado cold but apparently apparently something i said about a certain cato professor last year facebook decided it didn't like so i've been a very very bad girl and i'm on another 30-day facebook ban but what is so funny is i already was on like a self-imposed just posting funny pictures band because there's been a lot of stupid stupid drama going on so i,1
1103,__RkZBQZyjA,__RkZBQZyjA_2,I have been a very bad girl and am now in Pennsylvania,had already decided i was going to be staying on facebook for a while i usually do just prior to national conventions because things get really really stupid and things are getting really really stupid in colorado like i just can't even tell you we have some bad actors here in colorado i'm not even just talking about people i disagree with there's always going to be people you disagree with but just destructive nastiness so i had already decided personally so i guess facebook made the decision for me in a way it's a blessing because i don't i'm,1
1104,__RkZBQZyjA,__RkZBQZyjA_3,I have been a very bad girl and am now in Pennsylvania,not known for the person with the biggest self-control i still do have my alt account which helps for video notifications though i still won't be posting most on there because i said i'm not really maybe i'll go back to miwi i keep forgetting about that place each time i go through there i see the tumbleweeds you know and that weird western music you know i forget about it um so i guess you'll see me on twitter and y'all are keeping me lonely in comments and you want to know what i remembered i forgot i've got,1
1105,__RkZBQZyjA,__RkZBQZyjA_4,I have been a very bad girl and am now in Pennsylvania,to call wayne this morning and try to walk him through uploading to me my video files from my radio show for tomorrow i uploaded the audio files for the radio station and then realized i never made the video and oh my word walking wayne through walking wayne through video stuff can be entertaining so i'll be doing that in a minute but if you all see me as a i think it shows up on your profiles like i deactivated my account or something i didn't this is just facebook being facebook facebook being boomer so anyway i,-1
1106,__RkZBQZyjA,__RkZBQZyjA_5,I have been a very bad girl and am now in Pennsylvania,wanted to let you guys know plus i wanted to make a video because i didn't get to make one last night i suppose i'll make maybe i'll make a few from my phone later tonight keep the youtube thing going during my 30-day facebook van so stupid so stupid okay y'all i'll see you later,1
1107,hr9eS00GVS8,hr9eS00GVS8_1,PUBG MOBILE LITE LIVE || Rush gamplay ????,let's go let's go enemies ahead enemies watch out watch out tomorrow foreign [Music] my gear,1
1108,69ltYptg51s,69ltYptg51s_1,facebook video ad creator,[Music] [Music] are you in real estate marketing or running your own business getting your professional promo video has never been easier make sure to always reach out before placing an order so we can see if our style is a good fit for you after a little over a year 500 plus completed orders we cracked the code for how our seven-second hook formula in order for your videos to work their magic people actually have to watch them first you've only got 7 seconds to snag your prospects attention interrupt and break their focus introduce quick and bold,-1
1109,69ltYptg51s,69ltYptg51s_2,facebook video ad creator,engage through call-to-action set expectations the what what you get with this gig a professionally animated energetic video unlimited revisions to make sure you are 110% satisfied the latest animation techniques used by Apple Nike etc access to a 4m plus stock video library royalty-free music our video will better engage your audience and motivate them to follow your call to action use this video for your Facebook Ads YouTube at Shopify store website Instagram feed place your order and watch your business grow to the next level [Music],-1
1110,kQR9j20oGj8,kQR9j20oGj8_1,Lindsay Shepard banned from twitter &amp; video removed from youtube,he converted man here Lindsey Shepard banned from Twitter and possibly her video removed from YouTube I don't think she removed it but it's possible Michael Shermer already commented on this his Twitter that links in my description of this video and the download for her video that's not on YouTube now is also available in the description of this video so you can see what she said and download it reload it if you want to on YouTube I'm not really sure if he took it down that's one thing I would respect that and I would remove the,-1
1111,kQR9j20oGj8,kQR9j20oGj8_2,Lindsay Shepard banned from twitter &amp; video removed from youtube,link and I'd just blow up this video if he says you know that that's what she did I wouldn't I wouldn't upload it on youtube if it did violate some policies you know then uploading it again just not going to undo that you know I guess it would be a form of protest but I think there might be better ways to make your voice heard then just reuploading the video so this is my response is simply to host it and have people download it unless I hear that Lindsey keverage herself who live the video I'm,-1
1112,kQR9j20oGj8,kQR9j20oGj8_3,Lindsay Shepard banned from twitter &amp; video removed from youtube,gonna leave it there so I I think that this is another sort of thing against free speech yeah I know Twitter and YouTube or private organization say I'll have to do any but there there's a line and I think that they're not enforcing their policies in an equal way they're doing a political way and it's extraordinarily clear why they're doing it and it's not it's not fair and it doesn't doesn't make sense there's people on Twitter that shouldn't be there according to their own policies but our and other people that should be there but are,-1
1113,kQR9j20oGj8,kQR9j20oGj8_4,Lindsay Shepard banned from twitter &amp; video removed from youtube,now being banned and if YouTube's also removing contact it's just nonsense we need we need to stop this already both twittering YouTube to be apolitical and say you know what look people have their ideas let people have their feelings let people say things there's a block button for crying out loud oh this group needs protection no it doesn't that group is stronger than you think that's the big problem with this let's protect this and that group from armed ideas it really is saying well that group is weak and needs our protection no no not in,1
1114,kQR9j20oGj8,kQR9j20oGj8_5,Lindsay Shepard banned from twitter &amp; video removed from youtube,the way that you're doing out against speech against physical threat sure but everybody needs it's just ridiculous anyway it's download the video if you want and that's all I got for you see ya,1
1115,Q7XiA05sNA0,Q7XiA05sNA0_1,Judgement in KZN ANC vs ANC leadership case,this is the Fulco judgment written by my brother kun with my sister Boulton and my brother Shetty contrary the order is a solo is as soon as one the eighth was improved what wasn't battle prevention elective conference of the African National Congress had the Peter Morris work from six to eight November 2015 and decisions taken other conference are declared an awful and voyage to the 38 respondents directed to pay one half of the applicants cost of the application such cost to include the cost of to cancel I hand down the judgment Automation [Music] [Music],-1
1116,n8GnV9a0D8s,n8GnV9a0D8s_1,The UN Peacebuilding Fund&#39;s role in preventing violent conflict,generals it is not the commissions from so although the two instruments were created the same time with sort of synergistic objectives the fund itself is Secretary General's fun but the fund has a about 100 million dollars per year a little bit less but that is our objective we work entirely through the United Nations family but perhaps what's interesting to try and think about is the positioning of confront the fun is really about assisting countries and not about supporting the imagination when the fun works is that a country is declared eligible to access the funds resources,-1
1117,n8GnV9a0D8s,n8GnV9a0D8s_2,The UN Peacebuilding Fund&#39;s role in preventing violent conflict,so we don't receive from countries all over the world project ideas from united nations organizations UNDP here and to assess their rather we encourage the secretary-general we support the secretary-general to take a decision about whether a country as a whole is in such a position that it would benefit from the peace building ponds resource and because of that it's a little bit of a political flip right the secretary-general and his new great big more in the statement may say I've now declared country X eligible for the fun and that's saying something about the country it's,-1
1118,n8GnV9a0D8s,n8GnV9a0D8s_3,The UN Peacebuilding Fund&#39;s role in preventing violent conflict,a public declaration that this country is in kind of situation in the benefit from is good so there are messing it because there are countries where United Nations organizations would like to do work and maybe peace building work but where the country itself the government is perhaps less interested or where we consider the United Nations system Secretary General's Office but the country is not properly is not the right place to prioritize the order of course of these days scarce resources because we were created at any time as the feasibility of commission and although as I,-1
1119,n8GnV9a0D8s,n8GnV9a0D8s_4,The UN Peacebuilding Fund&#39;s role in preventing violent conflict,stated where the Secretary General is fun is not the peaceful Commission come you never know us accord high priority to the peace political countries that come on the piece Doyle intuitions are generally are automatically eligible for the pump and through time or anymore you're half of our resources of all resources have gone to the countries around the agenda of the Commission one of the things that's interesting about the peacebuilding Commission is that for a country to come on the agenda of the Commission it essentially needs to ask to meet them so where the Security Council,-1
1120,n8GnV9a0D8s,n8GnV9a0D8s_5,The UN Peacebuilding Fund&#39;s role in preventing violent conflict,for example may decide on itself in a particular country deserves or merits its attention because of its threat to the global or regional peace for the peace building commission the country needs to say we're in such a situation that we would like the extra attention of this intergovernmental body city has happened six times so far the first two countries to come on the agenda the permission for Sierra Leone breathe dr. 2070 then came getting missed hours and collect public and most recently in two thousand ten o'clock in Liberia and I'll kind of back to talking,-1
1121,n8GnV9a0D8s,n8GnV9a0D8s_6,The UN Peacebuilding Fund&#39;s role in preventing violent conflict,with them that's my introduction about the fund I will certainly talk about it a little bit more as we get into some of the examples come back so part two here is and i fussed with the title of part two I guess it's how we work in a sauna or hopeful scenario of post-conflict I should just add,-1
1122,NAj5MWMMTq4,NAj5MWMMTq4_1,5 Tips On How To Deal With Office Politics,with office politics in five tips office politics are relationships it's funny though we only see our bad ones as political not the good ones how can enjoying interacting with coworkers or bosses be political to those threatened by it it is to ignore this puts us at risk we can become scapegoats we can't count on leaders managing office politics we must do it find out how in my post how to deal with office politics in five tips office politics are relationships it's funny though we only see our bad ones as political not the good ones how,1
1123,NAj5MWMMTq4,NAj5MWMMTq4_2,5 Tips On How To Deal With Office Politics,can enjoying interacting with co-workers or bosses be political to those threatened by it it is to ignore this puts us at risk we can become scapegoats we can't count on leaders managing office politics we must do it find out how in my post how to deal with office politics in five tips office politics are relationships,1
1124,en_9V3lCqS0,en_9V3lCqS0_1,WHY CONFLICTS IN ZIMBABWE ON ELECTIONS?,hello hello zimbabwe and welcome once again this is frank talk with me yvonne and today we are talking elections in zimbabwe zimbabwe decides in 2023 remember zimbabwe is a fragile state violence has rubbished our communities and mostly electoral violence so the question is why are we having these seasons of electoral violence that is quite simple actually it is that you are having two diametrically opposite basis of political actors in the zimbabwe in this bubble political landscape who have different basis of what consumes legitimacy of of political rule those born before national before the struggle for,1
1125,en_9V3lCqS0,en_9V3lCqS0_2,WHY CONFLICTS IN ZIMBABWE ON ELECTIONS?,national liberation and those who participated in struck the struggle for national liberation think that their basis for legitimacy is liberation politics those who come post 199 the date of independence want to participate in politics today think that the basis of legitimacy is an election so that is precisely why you have a problem because there is no common understanding of what consists two different bases of legitimacy and they will never agree on what constitutes an appropriate action of the government those who come from liberation politics don't trust the generation of today that they will be able,1
1126,en_9V3lCqS0,en_9V3lCqS0_3,WHY CONFLICTS IN ZIMBABWE ON ELECTIONS?,to protect whatever it is that is considered to have been part and parcel of the liberation struggle so there is a trust deficit between those who participated in the struggle for national liberation and the post-independence generation insofar as being completing or persisting with the goals of the struggle for national preparation so to the extent that does not happen that there is no transfer or there is no clear visible articulation of the ideas of the struggle for national liberation by the post-independence generation these struggles this violence that you are talking about will continue precisely because the,1
1127,en_9V3lCqS0,en_9V3lCqS0_4,WHY CONFLICTS IN ZIMBABWE ON ELECTIONS?,old generation will not be trusting the new generation with that which they say they fought for i can tell you now that if the constitution does not achieve the political objectives of xanopia it is just by a piece of paper they won't take it seriously so i'm saying to you that this abusers of of the necessary but unfortunately unyielding a necessary but hope that is unlikely to use any results of pinning you up on saying that zimbabwe solution will come through an election no it won't um the election is only going to be an instrument,1
1128,en_9V3lCqS0,en_9V3lCqS0_5,WHY CONFLICTS IN ZIMBABWE ON ELECTIONS?,for a further confrontation with the young and the old and it is only after that confrontation that you can begin to see some possibility of a solution but that solution can never be rooted i can tell you now that the 223 election will be stolen,1
1129,t5hyRx22Iwc,t5hyRx22Iwc_1,LIVE: ????????? ????????€???????????????????????€?????| Minister Kishan Reddy Press Meet | 10TV,foreign foreign eighteen thousand 1254 rupees printers foreign contribution yourself [Music] foreign,-1
1130,s-J5KtMIfs8,s-J5KtMIfs8_1,"Kushner: Nepotism, Conflicts of Interest, No Experience! | The Parting Shot with Bill Press 01/20/17",well in handing out jobs donald trump is not reaching very far afield his latest pick for top white house adviser his son-in-law jared kushner hey the problem is that kushner like trump has his own big-time financial conflicts also he has zero government experience and then there's a law against presidents naming members of their own families to positions in their office so yes there's a law against it but donald trump doesn't care he says that he's above the law hey isn't that what they used to say about bill and hillary clinton oh yeah but donald trump,-1
1131,s-J5KtMIfs8,s-J5KtMIfs8_2,"Kushner: Nepotism, Conflicts of Interest, No Experience! | The Parting Shot with Bill Press 01/20/17",thinks that he can flaunt the law and still get away with it that's my parting shot for today i'm bill pratt this is the bill press show [Music] you,-1
1132,A-5g0fQcLvQ,A-5g0fQcLvQ_1,"Shall, best practices, and conflicts",hello everyone and welcome to one civil law so for today's short i want to respond to some comments and some questions they came up yesterday with respect to the osha shall short so there was a bit of a debate over the tension between the word shall and best practices is shall best practices and the answer to that question is not necessarily yes shall says what you have to do it doesn't necessarily say the best way of doing something and the best way of doing something can be compatible with shall so shall just says you have,-1
1133,A-5g0fQcLvQ,A-5g0fQcLvQ_2,"Shall, best practices, and conflicts",to do a thing or ways of doing thing but it doesn't necessarily provide everything in other words it's a floor not a ceiling so if i say to you you know you shall contact somebody this afternoon that doesn't tell you how to do it so you could contact them in person you could contact them by phone you could contact them by email carrier pigeon telegram maybe some semaphore right there's a whole bunch of potential options here so best practices doesn't necessarily encompass um what shouse does charles says what you have to do but doesn't necessarily,-1
1134,A-5g0fQcLvQ,A-5g0fQcLvQ_3,"Shall, best practices, and conflicts",give you all the information so so best practices in chat are not necessarily in conflict it's just that best practices have to conform to shall because you shall do it so that's that's an interesting point um there was also an interesting note on this idea of what the police might have to do with respect to this case versus uh gonzales versus castle rock and we don't have to get into the the depths of it here um but for those of you who understand the issue um the the basic issue there is that we have with,-1
1135,A-5g0fQcLvQ,A-5g0fQcLvQ_4,"Shall, best practices, and conflicts",conflicts of law or we have different conflicts of law so we have one law that says to do something and then we have a different law or different principles that are in conflict or potentially in conflict and they have to be resolved right so it may be the case that if you have a statute or regulation that says you shall do something it's at least possible that it can be in conflict with other regulations other mandates other requirements and that's where the lawyers come in right so um obviously someone can tell you you shall do,1
1136,A-5g0fQcLvQ,A-5g0fQcLvQ_5,"Shall, best practices, and conflicts",something but it doesn't necessarily make the command illegal so the regulation may not necessarily be legal or it might be not fully encompassing of all the options so what the regulation says or what the order says is that you shall do something does that mean it's the only thing you can do no you might be able to do more than that does that mean that the order itself is legal no that's what that's what lawyers get paid for is fighting over whether or not things are legal or whether they're in conflicts with other things um,1
1137,A-5g0fQcLvQ,A-5g0fQcLvQ_6,"Shall, best practices, and conflicts",but yeah that i thought that was all really interesting stuff so if you have a if you have a rule or a regulation that says shall uh you must do it unless well that's where the lawyers come in i hope this is helpful until there my friends cheers and goodbye,-1
